0,1,2,3,4,fold
0.0406040706320768,0.05907236780900706,0.011685971685971687,0.0,0.8886375898729445,1
0.3200239955505962,0.2183432772824101,0.0048771121351766505,0.005258930193678943,0.45149668483813804,1
0.44707301292181334,0.17871923265801404,0.22342422295468037,0.020937152281163607,0.12984637918432856,1
0.005502645502645503,0.04452054974036398,0.0,0.0017384731670445955,0.9482383315899459,1
0.029964585816113797,0.022633024407318885,0.00010989010989010989,0.0,0.9472924996666771,1
0.05861944777911164,0.04587151224126014,0.0,0.0,0.8955090399796283,1
0.2976277270537173,0.17137478441375734,0.007314974182444063,0.010110717595657355,0.513571796754424,1
0.012346938775510205,0.013817579663444325,0.0047619047619047615,0.0,0.9690735767991406,1
0.31124343332433557,0.31589213039772585,0.03396387548368236,0.004360762306559636,0.33453979848769644,1
0.12704941747577858,0.43760346055875066,0.0018711018711018712,0.014681680936356495,0.41879433915801234,1
0.026659709338280765,0.020718537414965987,0.0,0.0,0.9526217532467532,1
0.044005335310362624,0.3151094303319055,0.01337152419266754,0.002313644838789816,0.6252000653262744,1
0.09671364122103039,0.6064065178517305,0.025457337772608706,0.0015873015873015873,0.26983520156732893,1
0.09452995244920709,0.015356858462448525,0.0,0.005896639592291766,0.8842165494960526,1
0.10981338006377105,0.47135992429299084,0.044089599037752766,0.015576447894550736,0.3591606487109344,1
0.028165608738598046,0.007830610017549228,0.0,0.0002915451895043732,0.9637122360543484,1
0.25140749363661496,0.41935183794852005,0.0060267321557644134,0.0138239428543741,0.3093899934047264,1
0.021091864048519694,0.46039263414240933,0.04053453487403766,0.0001152073732718894,0.47786575956176136,1
0.08104954954954953,0.0768090609406399,0.005624195624195624,0.0,0.8365171938856149,1
0.011865729898516782,0.13318747866757236,0.006416861826697893,0.008170699973978663,0.8403592296332343,1
0.14128326392899013,0.1738381928297444,0.002473513353832047,0.0049835832413006554,0.6774214466461329,1
0.21812786061641723,0.5085630133165102,0.0013966068355052864,0.0397955621112142,0.23211695712035316,1
0.08024328784749939,0.10272392130634928,0.010707981164080288,0.0014848837696519815,0.8048399259124189,1
0.323861552313233,0.20117205117171735,0.004081632653061224,0.014916088397454856,0.4559686754645336,1
0.15254994809947542,0.15358017611573446,0.0008744687806472703,0.0035297753278870406,0.6894656316762557,1
0.09048329318996336,0.16573413551845873,0.0074025290968027365,0.0,0.7363800421947752,1
0.050192099372771644,0.03223935969372075,0.00029541886684743827,0.0003663003663003663,0.9169068217003596,1
0.33827631699460775,0.28550009463594817,0.0158851517146448,0.008579694863183109,0.35175874179161615,1
0.07663072033208204,0.3614134934416786,0.005764285337959636,0.0037037037037037034,0.552487797184576,1
0.030174896564754937,0.08058690461311901,0.0010429862535125693,0.0003784461152882206,0.8878167664533252,1
0.1170789124294338,0.3026975924415705,0.05405492327145471,0.0027513227513227515,0.5234172491062182,1
0.019994838965295882,0.08969226981446494,0.009347488622870909,0.0008056206088992974,0.8801597819884687,1
0.027518001753751107,0.10964085463355248,0.002246354914255496,0.001777970839314044,0.8588168178591268,1
0.026643272778748246,0.045616218974951626,0.0,0.01014003003798922,0.917600478208311,1
0.08299972460421111,0.1142538890798593,0.0012441818832796276,0.001214809231963462,0.8002873952006867,1
0.07500783842953923,0.03284047287515009,0.0,0.007462061747776032,0.8846896269475346,1
0.012171040942926863,0.12242914533311591,0.007048861565222294,0.0006127420031274154,0.8577382101556076,1
0.0173612673415823,0.07167400216927998,0.0002249718785151856,0.0002249718785151856,0.9105147867321074,1
0.150661921678245,0.5844354880498439,0.10799886078174713,0.015475947588896474,0.14142778190126734,1
0.019183044029141724,0.49185127319105776,0.007305636878972331,0.002555254099032901,0.4791047918017952,1
0.006800959708681412,0.015994374289305165,0.0,0.0012987012987012987,0.9759059647033123,1
0.32089901564189416,0.3002154360601434,0.0981367223248016,0.010432162681216606,0.2703166632919442,1
0.051565035826382284,0.027666309966441063,0.04086051646462616,0.0007909685942472827,0.8791171691483032,1
0.3512787032594725,0.3439757808159223,0.009546982798960607,0.026211805190077,0.26898672793556755,1
0.05665597644472625,0.024622327159486784,0.0015229507334770492,0.00038777012461222983,0.9168109755376976,1
0.03854289914936815,0.12206314586723155,0.00010989010989010989,0.0,0.83928406487351,1
0.5069516731608629,0.14863885944077837,0.0018582612898635086,0.007370463795168079,0.33518074231332734,1
0.3777714924271922,0.18981746729262644,0.0034744648815885656,0.02352090660188418,0.40541566879670865,1
0.08227506253177314,0.14653194992171623,0.0027170170804285804,0.004856512141280352,0.7636194583248017,1
0.07533037302814989,0.04842592905257522,0.0,0.0004464285714285714,0.8757972693478463,1
0.3782436032589295,0.20989929449106615,0.0018138265337089014,0.013851730313807662,0.3961915454024877,1
0.08473209883544584,0.21938979734110195,0.03066611808761396,0.014906832298136646,0.6503051534377016,1
0.03569412878296501,0.5513557440901609,0.01928853157424586,0.05102201177420395,0.3426395837784243,1
0.1741009201433186,0.33598323887419584,0.06547598925397433,0.011532515991471214,0.4129073357370399,1
0.5916954856079925,0.11366343479316184,0.0017222109327372486,0.045108977925064846,0.2478098907410437,1
0.012598123945457843,0.15589850317715925,0.0007142857142857143,0.004220779220779221,0.8265683079423177,1
0.14975814842845345,0.04779242428196575,0.0012987012987012987,0.0029349694423223835,0.7982157565485569,1
0.0267932941172071,0.01925909996061233,0.0005639097744360902,0.0028578925947346998,0.9505258035530099,1
0.19084106787114305,0.056363826232247276,0.0,0.00304029304029304,0.7497548128563165,1
0.12933630709141114,0.4416613358348977,0.09458769174577908,0.004389039531896675,0.33002562579601524,1
0.10761825656361534,0.0606796628139617,0.0,0.0002915451895043732,0.8314105354329187,1
0.0801549799094876,0.3976130236897098,0.04271708584972881,0.056158626048119574,0.42335628450295415,1
0.001766029246344207,0.05432044307353931,0.055066869111716765,0.002493879441540396,0.8863527791268593,1
