0,1,2,3,4,fold
0.05414191464386728,0.0590146883165769,0.008336462881209402,0.0031859745384358188,0.8753209596199106,1
0.16349858130715708,0.3316762224592923,0.013509563109091599,0.011843782672464064,0.479471850451995,1
0.2009889465806378,0.2217227258823866,0.23230250490392235,0.015248268168749043,0.3297375544643042,1
0.03585852403750865,0.10336837313358556,0.00520008734082881,0.0032497840062547297,0.8523232314818223,1
0.038351655328759365,0.06019054335331429,0.00544680447949882,0.003249454399378921,0.8927615424390486,1
0.06379895174965601,0.10418858517849225,0.004822700364096218,0.007287212312607509,0.8199025503951479,1
0.23671534414636963,0.2387933149731983,0.014892215725178674,0.011904087911007489,0.4976950372442458,1
0.03652128471040836,0.08694648410148549,0.005296198753042541,0.0031596060410897606,0.868076426393974,1
0.18821042206850727,0.377390346609983,0.038053902692266245,0.007287244616619767,0.3890580840126237,1
0.15234784494712555,0.4757042147936532,0.0108245841059729,0.00832859258549498,0.3527947635677534,1
0.03758958936396923,0.06023824183347697,0.0054511208435145155,0.003252029455651441,0.8934690185033878,1
0.036435316874527744,0.2202586843697119,0.015639889159448396,0.003087087107343618,0.7245790224889683,1
0.1329664060124886,0.40758863979681415,0.04769746444898158,0.007570430282108378,0.40417705945960736,1
0.10873283686017504,0.07214882278742742,0.00474593903456079,0.007519969135789485,0.8068524321820473,1
0.17150949989561995,0.45519779278800376,0.018679988746668087,0.01387050109944567,0.34074221747026257,1
0.03675217095765496,0.08102300021704273,0.005329681130906801,0.0033307733817597696,0.8735643743126359,1
0.12503117935099986,0.49584059503433353,0.011282784674155052,0.012610142359793639,0.3552352985807179,1
0.034708781537740895,0.2578061493943897,0.014300373642503151,0.0029408014308138206,0.6902438939945523,1
0.03663809225988264,0.08397156404023276,0.005313137806604787,0.0032243744268256806,0.8708528314664541,1
0.04173046501433135,0.05974151775159976,0.009201324184636065,0.0032252132456089626,0.8861014798038239,1
0.1232436703892463,0.34310087167533354,0.008380198710924018,0.008708961114545541,0.5165662981099507,1
0.22750953211563743,0.2973514827778155,0.014058749926758938,0.018444452247250536,0.44263578293253764,1
0.04041839525293035,0.06001521815193543,0.005430938829530621,0.003974373581055315,0.8901610741845483,1
0.21128586425471502,0.3715879191083562,0.01110391958361418,0.034529030020452545,0.371493267032862,1
0.25544501667879443,0.23109454679581387,0.014412086218502082,0.017399150506662162,0.48164919980022763,1
0.0793089025737222,0.06781616412278076,0.008293785292923118,0.0036611321410448565,0.840920015869529,1
0.03758958936396923,0.06023824183347697,0.0054511208435145155,0.003252029455651441,0.8934690185033878,1
0.11521486877907808,0.4311907366985573,0.01199019896047051,0.011699362065894085,0.429904833496,1
0.032416742546410277,0.20363437071848942,0.006548088090708738,0.002793968026554963,0.7546068306178367,1
0.03758958936396923,0.06023824183347697,0.0054511208435145155,0.003252029455651441,0.8934690185033878,1
0.03540146850424333,0.20285320136596868,0.007250024744653925,0.002783249982314363,0.7517120554028198,1
0.04401001763031577,0.06907099188939596,0.007975123391110811,0.003728875433919885,0.8752149916552576,1
0.03833868162374208,0.06017018192829619,0.00578324471061984,0.003248355164874353,0.8924595365724675,1
0.03756190198381965,0.0601938721255497,0.00544710570906933,0.003986204540847639,0.8928109156407137,1
