prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.063225396,0.045503546,0.046479445,0.04267683,0.8021148,4,4
0.057069913,0.045584273,0.04765539,0.04399378,0.8056966,4,4
0.05904264,0.07978879,0.042198487,0.039348923,0.7796212,4,4
0.17024085,0.11496827,0.058010284,0.057918712,0.5988619,4,4
0.04376658,0.037818383,0.038044788,0.038137395,0.8422328,4,4
0.057201814,0.045504753,0.047524285,0.04391702,0.8058521,4,4
0.16845602,0.51755893,0.10612932,0.06411825,0.14373744,1,1
0.040267807,0.037812866,0.04510368,0.03805088,0.8387648,4,4
0.038854785,0.03787074,0.03856659,0.03813392,0.84657395,4,4
0.1811057,0.5703711,0.055132262,0.075378075,0.11801289,1,1
0.03829432,0.03767778,0.038693372,0.043074086,0.8422604,4,4
0.07303214,0.06317667,0.032791134,0.032837264,0.7981628,4,4
0.03852627,0.037905995,0.03813293,0.038072735,0.84736204,4,4
0.041050985,0.06595404,0.036868375,0.036864508,0.8192621,4,4
0.038821436,0.038079992,0.038495056,0.045301236,0.8393023,4,4
0.042644985,0.061397243,0.03709746,0.03704562,0.8218147,4,4
0.17111823,0.115292,0.0566093,0.05651994,0.6004605,4,4
0.17084979,0.114457496,0.05619955,0.056110837,0.6023823,4,4
0.10660763,0.07672708,0.03493423,0.03487909,0.746852,4,4
0.3992629,0.2590385,0.073245145,0.0771982,0.19125523,4,0
0.041007455,0.08643217,0.036071956,0.035968095,0.80052036,4,4
0.041089024,0.076334596,0.03648602,0.03638097,0.80970937,4,4
0.038919207,0.03764864,0.037927408,0.043895707,0.84160906,4,4
0.03843178,0.037696164,0.04328272,0.037917864,0.84267145,4,4
0.050938446,0.1310131,0.031411026,0.03146894,0.7551685,4,4
0.12650597,0.5770194,0.065468095,0.069178335,0.1618282,1,1
0.13052318,0.50504816,0.06786098,0.07096344,0.22560427,4,1
0.037166193,0.1303163,0.03447534,0.034314945,0.76372725,4,4
0.038455322,0.037904844,0.03818151,0.038122058,0.8473363,4,4
0.042968143,0.062326003,0.03692311,0.03730442,0.8204783,4,4
0.19612911,0.4997737,0.0642489,0.07624987,0.16359837,1,1
0.05997208,0.062257715,0.03240464,0.032506466,0.8128591,4,4
0.038571216,0.037900016,0.038126912,0.038173463,0.84722835,4,4
0.1236837,0.1360496,0.058522586,0.07874763,0.60299647,4,4
0.040912826,0.067396015,0.036856264,0.036908906,0.817926,4,4
0.29252443,0.33714443,0.08048275,0.11206908,0.17777932,0,1
0.041870814,0.06508378,0.03709278,0.038541704,0.8174109,4,4
0.1870507,0.5087252,0.06628023,0.070535704,0.16740812,1,1
0.16050258,0.44385654,0.067807436,0.11790193,0.20993154,3,1
0.037842795,0.03719459,0.037417263,0.056086272,0.83145905,4,4
0.14868544,0.46163794,0.065306135,0.07221582,0.25215468,4,1
0.038571607,0.0379004,0.0381273,0.038163785,0.84723693,4,4
0.040480632,0.08536177,0.03609285,0.036035877,0.8020289,4,4
0.041042816,0.064265445,0.036940675,0.036882363,0.8208687,4,4
