prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.0004936415481226494,0.000854484151928407,0.00014587438895525905,3.054011067028394e-05,0.9984754598003235,4,4
0.0005820816148820201,0.0006366486144101042,0.00022084011747741726,3.5013033192111174e-05,0.9985254166200384,4,4
0.927524445991628,0.036945456971593654,0.0002206648076685924,0.0005257529277255588,0.03478367930138424,0,0
0.8757562270871475,0.07579549290893257,0.0003856021242703625,0.0004329463521086461,0.04762973152754095,0,0
0.7591875490060122,0.1022954985599772,0.0021636896163592808,0.004706042765623262,0.131647220052028,1,0
0.004797810763209357,0.0014418412459198835,7.873469718854966e-05,5.0976584995485844e-05,0.9936306367086867,4,4
0.0005466596979771627,0.0006178922126412813,9.108536638274062e-05,9.987989253601647e-05,0.9986444828304628,4,4
0.0004162970023620158,0.0010996667764242819,0.00011367682443604267,3.493707290987099e-05,0.9983354223238676,4,4
0.003063747887868489,0.006860599033613812,0.00010476549253857667,6.147208295720321e-05,0.9899094155030218,4,4
0.0006026937631353355,0.0011209145133945634,0.00010347031006174104,8.726946161898179e-05,0.9980856519517893,4,4
0.0005379420781289411,0.0005504028085294851,6.178311159940836e-05,3.659599815808631e-05,0.998813276003584,4,4
0.0005309786022359266,0.0007466271796753003,0.0002865007864221116,3.057666159342002e-05,0.9984053167700733,4,4
0.0006546115006200846,0.0006200602554307167,0.00012527971398377513,0.00015788954601560285,0.9984421589839497,4,4
0.5867631302913549,0.31133291981544525,0.002727188031319684,0.0009285941395232976,0.0982481677223568,0,0
0.25985557400217174,0.035678014526287896,0.0006449097333052453,0.0007057392094046103,0.7031157625288305,4,4
0.1455241510060857,0.790155361174331,0.0011884369989127418,0.0009290912745080663,0.06220295954616234,1,1
0.013263610412394496,0.0017428140219094127,0.00012693885249810626,4.9277486274314594e-05,0.9848173592269237,4,4
0.0009702217200941157,0.0008125701248951648,0.00022637495349573476,4.636672724292922e-05,0.997944466474272,4,4
0.5738592797104533,0.2031382150583216,0.0018210877371259294,0.0028615030579554526,0.21831991443614385,1,0
0.01837758343579822,0.005833856158287097,0.00017821013588926682,7.680060836784111e-05,0.9755335496616575,4,4
0.08750286160387272,0.8418429817412233,0.0007329943398097774,0.00038037492389250607,0.0695407873912016,1,1
0.0003919098132932922,0.0011727497007934951,0.00036044721603886823,3.004243733486106e-05,0.9980448508325395,4,4
0.04534860469683018,0.919557574265799,0.002083633025923223,0.0003570963536190668,0.03265309165782854,1,1
0.0013642158175258526,0.0007888485715337212,0.00010104194131588168,3.645572215469428e-05,0.9977094379474698,4,4
0.0009691036078229131,0.0007477734297686363,0.00011952662069175436,4.263647675006649e-05,0.9981209598649665,4,4
0.7895906465804834,0.021644841805679195,0.004739586158092892,0.000638353271122623,0.18338657218462187,4,0
0.0004962255479183266,0.0017151369784651576,0.00016508360553209566,3.0186684128355273e-05,0.9975933671839561,4,4
0.09220809087632861,0.8511515308288403,0.0018773203988089158,0.0006296753635537784,0.0541333825324685,3,1
0.0007858985276207591,0.0014384476710520404,0.00011716633490592513,4.050917848528195e-05,0.9976179782879361,4,4
0.07006195112838966,0.30642667557844416,0.017071004704672044,0.0014794151108333824,0.6049609534776607,1,4
0.0034413196802794413,0.0873370702354733,0.00037353024189435444,5.989954209605638e-05,0.9087881803002569,4,4
0.0006699608850046123,0.0009825381617108906,0.002552379310073772,4.6083495194739915e-05,0.995749038148016,4,4
0.0007581334838175335,0.0007807626965380372,0.004760774436276503,6.12408253843408e-05,0.9936390885579836,4,4
0.7718341727194264,0.17622098418878712,0.0009157146330038816,0.015701095511615776,0.035328032947166785,0,0
0.6627599235295134,0.1632432382397807,0.0009145595869707056,0.0005267432091429536,0.17255553543459212,0,0
0.05917389431561524,0.0761484976591246,0.013434533954038017,0.001796098973731913,0.8494469750974902,0,4
0.3001135659054333,0.2735993719896498,0.38286874458695647,0.001517447773696335,0.041900869744264206,1,2
0.0004681317757306646,0.0008308905208015432,0.000194028740429701,3.065745634502827e-05,0.9984762915066931,4,4
0.0008370557459411174,0.0007916586032373681,0.0009574124547815878,5.370071169071944e-05,0.9973601724843492,4,4
0.000769587730808296,0.0005526513274521287,0.00016636554293156467,3.351002545550434e-05,0.9984778853733525,4,4
0.0009884203920131136,0.0005985894319164833,6.121217220470964e-05,3.059027472765438e-05,0.9983211877291381,4,4
0.0015681992057363966,0.0020321381599204265,6.546038264627622e-05,4.7186197487554974e-05,0.9962870160542093,4,4
0.00045675470519268357,0.0006813103777326482,0.0004871214777179238,3.932975772379213e-05,0.9983354836816329,4,4
0.10263183991348719,0.8214999369724567,0.000913668873927781,0.002776389447437512,0.07217816479269085,1,1
0.0006044067994866922,0.0011122289403854373,0.00010588942366647316,4.7673333093350586e-05,0.998129801503368,4,4
0.0004068891336951958,0.0007063981858935908,9.993382238840056e-05,8.320482895184129e-05,0.998703574029071,4,4
0.17277803630676392,0.15482995409080264,0.0006799188600839667,0.000948237700908186,0.6707638530414413,0,4
0.08932394804030888,0.02809630187124756,0.0007989198257943677,0.004432370484379441,0.8773484597782698,4,4
0.8027785738169618,0.11648442959600272,0.0008180599032646396,0.0012949960940327916,0.07862394058973807,0,0
0.0004020597147829707,0.0011412621352184869,5.0733077951024715e-05,3.066525594550081e-05,0.998375279816102,4,4
0.001277852678687772,0.0008456995826877011,0.0001095361041346215,5.1249580199545746e-05,0.9977156620542903,4,4
0.001080567395803975,0.0007438288100338949,0.00017358149573549656,5.8574035515195e-05,0.9979434482629115,4,4
0.03524447674039962,0.04325606918947301,0.0006739223940290185,0.0003947762814933477,0.9204307553946051,4,4
0.004423882007597547,0.9764296248429646,0.00025999111339873577,0.0008182761914844649,0.018068225844554628,1,1
0.6707283141467172,0.1511266380167508,0.04902947548625282,0.0015138989461991536,0.1276016734040799,1,0
0.0005432297682394712,0.000800235224849271,5.2230800292530744e-05,3.066931420478839e-05,0.998573634892414,4,4
0.8797840941928221,0.055215103256994254,0.0007053694002750189,0.000566661356184717,0.0637287717937239,0,0
0.892175761127767,0.044975279537939346,0.0009448354651063915,0.00040881168416687173,0.061495312185020114,0,0
0.8763755988484638,0.05106732600303034,0.027880225230787828,0.0005172669758338178,0.04415958294188416,0,0
0.7940484441012021,0.09808109879937423,0.0007316357511418078,0.0005876118403216556,0.1065512095079601,0,0
0.000459903903067589,0.0004979754840098528,5.212985625530291e-05,5.126581372426957e-05,0.998938724942943,4,4
0.00043508205024296755,0.0004979854958529629,5.2130904330878794e-05,5.599285128101484e-05,0.9989588086982921,4,4
0.574885988485205,0.27673723687815127,0.03770356568473492,0.00931908147359303,0.10135412747831574,0,0
0.0005048053448814957,0.0011936629935609512,5.227600293253414e-05,3.045720905501033e-05,0.99821879844957,4,4
0.0005697600060013309,0.0007353068980736411,5.229538939610385e-05,5.365157455857422e-05,0.9985889861319702,4,4
0.0006239579827989987,0.0009017354932917363,0.0002901341893262664,6.019971661843033e-05,0.9981239726179646,4,4
0.07065109649784503,0.6836184174427514,0.0017578695397516514,0.0005591994465261556,0.24341341707312575,1,1
0.004311794902268757,0.020186015193572562,0.0006309015942559158,0.0001995942790225477,0.9746716940308803,4,4
0.017402248704083526,0.08872688400943822,0.6181835443514606,0.002660726118160415,0.2730265968168573,1,2
0.00043786728977015203,0.0006551397433970984,9.469242559281534e-05,3.065258974953452e-05,0.9987816479514905,4,4
0.0005078455939758519,0.0007176206702138376,7.116363882881709e-05,3.323962035203042e-05,0.9986701304766294,4,4
0.0009322693140298891,0.0007362188568990868,0.000107983456467065,6.135448040902759e-05,0.998162173892195,4,4
0.6239154679682114,0.2296591330381844,0.0398777567202429,0.0010083346381572669,0.105539307635204,0,0
0.0008611435638316533,0.0008018926809714101,0.00045774607535007533,3.0646761573139036e-05,0.9978485709182738,4,4
