prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.35721436,0.34130526,0.12818883,0.019491397,0.15380009,1,0
0.609373,0.1274531,0.014013256,0.016622217,0.23253845,0,0
0.0075298063,0.007783218,0.0032832448,0.0038945144,0.97750926,4,4
0.0045018326,0.0031880422,0.0019678618,0.002334234,0.988008,4,4
0.009866881,0.009737975,0.0066956435,0.0039958567,0.9697037,4,4
0.010380923,0.0096154725,0.006383588,0.004204029,0.969416,4,4
0.5868097,0.22466014,0.016761294,0.02506281,0.14670603,0,0
0.025973322,0.008581392,0.011275875,0.006814473,0.9473549,4,4
0.666346,0.1446777,0.053592607,0.017826477,0.117557175,0,0
0.0071726767,0.0047567505,0.0027037186,0.003207093,0.9821598,4,4
0.44801342,0.2564905,0.021541683,0.039320156,0.23463419,4,0
0.33955416,0.25898084,0.01966444,0.035893615,0.34590697,1,4
0.05108369,0.06678412,0.008946476,0.0064946646,0.86669105,4,4
0.008806504,0.012286471,0.0019018211,0.0022558991,0.9747493,4,4
0.19761562,0.47013777,0.04815737,0.021405652,0.26268357,1,1
0.005350034,0.011241646,0.010471238,0.0058551743,0.96708196,4,4
0.34903345,0.4199624,0.021000313,0.027654717,0.18234913,0,1
0.011049383,0.009262876,0.0039311787,0.004663077,0.9710934,4,4
0.004497484,0.0042409305,0.0019637637,0.0033473275,0.9859505,4,4
0.23255287,0.12310036,0.009129951,0.010829747,0.6243871,4,4
0.13175848,0.05575762,0.005171069,0.006133808,0.80117905,4,4
0.010141208,0.006240745,0.0030577409,0.009548735,0.9710116,4,4
0.290711,0.37230825,0.023660628,0.09482776,0.21849242,0,1
0.006137519,0.0072101173,0.0029341374,0.0033629034,0.98035526,4,4
0.24876426,0.54353005,0.022119576,0.029128645,0.15645745,0,1
0.012493819,0.030357739,0.0024280318,0.0028800778,0.95184034,4,4
0.4994825,0.31530577,0.013788332,0.018157465,0.15326595,0,0
0.15598485,0.6553904,0.015457443,0.04598314,0.12718423,0,1
0.48455918,0.26829442,0.018673306,0.04745045,0.18102263,1,0
0.009469541,0.03765584,0.002283252,0.0027083433,0.947883,4,4
0.07468731,0.7569732,0.014678422,0.02359589,0.13006522,1,1
0.00782733,0.027429322,0.0018821071,0.0030255297,0.9598357,4,4
0.06273168,0.76453656,0.014766066,0.022079388,0.13588631,1,1
0.16796696,0.5412441,0.025759272,0.041408602,0.22362109,1,1
0.09184624,0.039552882,0.00519108,0.0068206927,0.85658914,4,4
0.018502247,0.031545095,0.00259909,0.0030829837,0.94427055,4,4
0.00800827,0.028565016,0.001920789,0.0022783987,0.95922756,4,4
0.006025571,0.02225808,0.0018345803,0.0021761397,0.96770555,4,4
0.0035744894,0.0033654254,0.0018479311,0.002191975,0.98902017,4,4
0.063615665,0.7955075,0.014357818,0.028401341,0.09811767,1,1
0.0029513116,0.004914743,0.0021565072,0.0025580025,0.9874194,4,4
0.6227796,0.16471152,0.0154775,0.020381887,0.17664948,3,0
0.010948462,0.010444585,0.0017337716,0.0020565626,0.9748166,4,4
0.011823532,0.0117275,0.0018435154,0.0021867384,0.9724187,4,4
0.0065341373,0.008620161,0.0031534033,0.0037404993,0.97795177,4,4
0.0030065498,0.0038999387,0.0020281076,0.0024056963,0.98865974,4,4
0.0110685695,0.012823673,0.0018471434,0.0021910407,0.9720696,4,4
0.017012583,0.020619871,0.002477919,0.002840019,0.9570496,4,4
0.014321321,0.019455144,0.0024924965,0.0028567254,0.9608744,4,4
0.024109595,0.028718345,0.003043089,0.023581207,0.9205477,4,4
0.02895144,0.009469275,0.001875166,0.005213096,0.95449096,4,4
0.012410355,0.018452307,0.0019321744,0.0022919038,0.9649133,4,4
0.008338863,0.006987219,0.0030909367,0.005926104,0.97565687,4,4
0.007938762,0.015869979,0.0019434053,0.003725997,0.9705219,4,4
0.006323198,0.0040229578,0.0025180827,0.0029868954,0.9841488,4,4
0.0044468483,0.005133178,0.0021527817,0.0025535834,0.9857136,4,4
0.108691655,0.50604075,0.01963858,0.17539339,0.19023566,3,1
0.2986038,0.38540235,0.020855967,0.03352643,0.26161146,4,1
0.016853776,0.03519112,0.0029046102,0.0034453862,0.9416051,4,4
0.014271789,0.024099395,0.0023901695,0.0028351678,0.95640343,4,4
0.006573722,0.0047110342,0.0024603314,0.002918392,0.9833365,4,4
0.10547293,0.18257654,0.011452399,0.015081341,0.6854168,4,4
0.004753308,0.004630116,0.002461501,0.0047193165,0.9834358,4,4
0.021614224,0.012999843,0.001902889,0.0028453511,0.9606377,4,4
0.007997543,0.010997802,0.007971212,0.004998808,0.9680347,4,4
0.01524036,0.036795452,0.003375031,0.0040033893,0.9405858,4,4
0.049201183,0.7404878,0.028934894,0.02052805,0.16084811,1,1
0.055470344,0.091099024,0.0092858495,0.0064265863,0.83771825,4,4
0.013076508,0.061836008,0.011816435,0.009392638,0.9038784,4,4
0.004713343,0.010800454,0.010938469,0.004994446,0.9685533,4,4
0.13749686,0.63022035,0.024406683,0.01867051,0.18920557,1,1
0.5380001,0.23345482,0.017147403,0.022580931,0.18881673,1,0
0.18885116,0.07932806,0.008966776,0.011808093,0.7110459,4,4
0.008120246,0.011685796,0.023727022,0.005512383,0.95095456,4,4
0.010694933,0.007258963,0.0033502916,0.0045124376,0.9741833,4,4
0.14809236,0.5423392,0.055988718,0.02441191,0.22916786,1,1
0.018071374,0.18341456,0.018498927,0.0054891068,0.77452606,4,4
0.1384254,0.45453012,0.05232948,0.025621494,0.32909352,1,1
0.005987527,0.0136040775,0.008113649,0.005615325,0.9666794,4,4
0.008745028,0.013753793,0.010159033,0.004888372,0.9624537,4,4
0.055419806,0.7036806,0.06647216,0.016501285,0.15792619,1,1
0.1236504,0.6346435,0.08016794,0.019901177,0.14163697,1,1
0.25901636,0.39525446,0.059823338,0.032978605,0.25292724,2,1
0.14221358,0.6674015,0.040090688,0.021291768,0.12900247,1,1
0.07622478,0.7313275,0.03578346,0.031393565,0.12527072,1,1
0.08455274,0.73045737,0.040479075,0.029924924,0.11458592,1,1
0.009171597,0.15149027,0.008643254,0.0055096326,0.82518524,4,4
0.14910474,0.6870691,0.021812182,0.019267444,0.122746535,2,1
0.16383824,0.6380023,0.047814813,0.017891465,0.13245326,1,1
0.024982445,0.5779598,0.01290267,0.0072430028,0.37691206,1,1
0.13932745,0.6212905,0.017288057,0.02050672,0.20158729,1,1
0.043530878,0.83334225,0.016636476,0.012869777,0.09362063,1,1
0.028482007,0.3334844,0.015599985,0.011619974,0.6108136,1,4
0.059375245,0.6777976,0.03216244,0.017884532,0.21278018,1,1
0.04227263,0.7719307,0.10538569,0.010355455,0.07005547,1,1
0.07770601,0.79576033,0.01388478,0.01034237,0.102306455,1,1
0.61510545,0.17462176,0.053204276,0.021622367,0.13544616,0,0
0.57702655,0.20798434,0.017403359,0.022917993,0.17466776,1,0
0.4722532,0.18859279,0.015832234,0.020849027,0.30247274,0,0
0.5145217,0.3100972,0.015618685,0.016977156,0.14278528,0,0
0.0145043805,0.091314524,0.022368332,0.006967034,0.8648457,4,4
0.146566,0.49683967,0.20082054,0.026010213,0.12976356,4,1
0.020669378,0.012112919,0.010051137,0.005847047,0.9513195,4,4
0.06985317,0.06589524,0.006349943,0.010493771,0.84740794,4,4
0.0071651596,0.008377547,0.0029315483,0.0033028186,0.97822297,4,4
0.004510665,0.0031825237,0.0017741856,0.0019988802,0.9885337,4,4
0.017363857,0.01199416,0.042577192,0.007359442,0.9207053,4,4
0.4237179,0.28369412,0.013152305,0.089665696,0.18977001,1,0
0.008626054,0.007928277,0.0032173614,0.009300901,0.9709274,4,4
0.008853989,0.0070772255,0.0032623657,0.009431006,0.97137547,4,4
0.017615294,0.029618863,0.002968928,0.0032271575,0.94656974,4,4
0.008130471,0.007858799,0.009290272,0.00580028,0.96892023,4,4
0.007225064,0.007641748,0.009923598,0.004342139,0.9708674,4,4
0.017625526,0.013077478,0.023067923,0.0073840627,0.938845,4,4
0.013658987,0.005702518,0.0032179216,0.003640325,0.9737803,4,4
0.103290744,0.07852066,0.008234231,0.0118622575,0.7980921,4,4
0.004834068,0.0026727146,0.0018496702,0.0021882458,0.9884553,4,4
0.5887578,0.21034731,0.01432616,0.020652663,0.1659161,0,0
0.009713503,0.007480666,0.0036162685,0.003952814,0.9752367,4,4
0.009976502,0.007683209,0.0037141794,0.0040598386,0.9745662,4,4
0.017287565,0.0105413655,0.020039484,0.004929607,0.94720197,4,4
0.00901578,0.009281559,0.015186196,0.0044736345,0.96204275,4,4
0.055595636,0.13648336,0.0066490686,0.008223645,0.7930483,4,4
0.10591049,0.6783178,0.018063122,0.05178477,0.14592388,1,1
0.005487223,0.0074975593,0.0029273366,0.0031997683,0.9808881,4,4
0.0129237985,0.009927143,0.0017938006,0.0020292664,0.97332597,4,4
0.010118934,0.006771116,0.0034252633,0.005013439,0.9746712,4,4
0.045460057,0.7932119,0.024680143,0.009383862,0.12726404,1,1
0.32750672,0.52712494,0.012936257,0.02745513,0.104976915,1,1
0.6066815,0.15727021,0.013391114,0.02944149,0.19321567,0,0
0.016577419,0.15613385,0.015472923,0.00649622,0.80531967,4,4
0.45954868,0.22973281,0.17609897,0.029049717,0.10556988,2,0
0.013113816,0.017270533,0.0018784236,0.0029895678,0.9647476,4,4
0.01994284,0.05977916,0.0022540726,0.002546049,0.9154779,4,4
0.22554466,0.33667463,0.05824978,0.044328436,0.33520252,0,1
0.25139153,0.30561572,0.110322386,0.04023905,0.29243132,3,1
0.0073305583,0.009484023,0.011246236,0.004531075,0.9674082,4,4
0.4516273,0.357447,0.038128395,0.019972863,0.13282442,2,0
0.040200938,0.047496215,0.005827479,0.011264077,0.8952113,4,4
0.01453718,0.0072539644,0.005092359,0.0066938247,0.9664227,4,4
0.22030634,0.2621591,0.022124572,0.031087523,0.46432248,0,4
0.18685086,0.565226,0.015494874,0.027600953,0.20482732,1,1
0.15721245,0.64247245,0.013980112,0.024999078,0.16133589,1,1
0.0075538796,0.008500032,0.003750801,0.003702079,0.97649324,4,4
0.0051450944,0.0121185575,0.009353035,0.004360848,0.9690224,4,4
0.099635355,0.58692694,0.04867519,0.018084237,0.2466783,1,1
0.10840342,0.6109156,0.046492852,0.016601834,0.21758626,1,1
0.17285775,0.55211926,0.05183255,0.01857,0.20462047,1,1
0.01192626,0.014234075,0.01267735,0.006336898,0.9548254,4,4
0.080993064,0.6890085,0.043799624,0.017391672,0.16880718,1,1
0.005066247,0.00937002,0.0064996835,0.0038356783,0.97522837,4,4
0.00548626,0.008409198,0.009452119,0.0039367178,0.97271574,4,4
0.21651079,0.14711076,0.012075126,0.013639253,0.6106641,4,4
0.004459362,0.004218968,0.002090988,0.0021359567,0.9870947,4,4
0.0841008,0.7045788,0.03684095,0.029714825,0.14476468,1,1
0.39914462,0.3281172,0.102393135,0.022266608,0.1480784,0,0
