0,1,2,3,4,fold
0.035880398671096346,0.04285714285714286,0.0003322259136212625,0.0,0.9209302325581397,1
0.28554421768707483,0.2126700680272109,0.0,0.0017857142857142857,0.5,1
0.6095238095238096,0.07319047619047618,0.26071428571428573,0.02857142857142857,0.028,1
0.0,0.0,0.0,0.0,1.0,1
0.001913265306122449,0.016624149659863943,0.0,0.0,0.9814625850340135,1
0.08571428571428572,0.014285714285714285,0.0,0.0,0.9,1
0.23809523809523805,0.08571428571428572,0.0,0.014285714285714285,0.6619047619047619,1
0.07142857142857142,0.02142857142857143,0.0,0.0,0.9071428571428571,1
0.4347329485100383,0.30978565679917336,0.04555220132883804,0.001098901098901099,0.2088302922630492,1
0.2223832714904143,0.48401747062461364,0.0,0.015306122448979591,0.2782931354359926,1
0.08571428571428572,0.014285714285714285,0.0,0.0,0.9,1
0.04285714285714286,0.36608089683381306,0.0156794425087108,0.0,0.5753825178003333,1
0.07142857142857142,0.6346938775510205,0.03214285714285714,0.0,0.26173469387755105,1
0.12857142857142856,0.0,0.0,0.0,0.8714285714285714,1
0.14523809523809522,0.38850340136054423,0.1,0.014285714285714285,0.3519727891156462,1
0.014285714285714285,0.0,0.0,0.0,0.9857142857142858,1
0.22571951857666142,0.5531920460491888,0.0,0.001020408163265306,0.22006802721088436,1
0.0006349206349206349,0.4606349206349207,0.04317460317460317,0.0,0.4955555555555556,1
0.045,0.03142857142857143,0.0,0.0,0.9235714285714286,1
0.014285714285714285,0.12857142857142856,0.0,0.0,0.8571428571428571,1
0.1762987012987013,0.21672077922077923,0.0,0.0017857142857142857,0.6051948051948052,1
0.1688988095238095,0.5514880952380953,0.0,0.07232142857142858,0.20729166666666668,1
0.07252747252747252,0.17518610421836225,0.001098901098901099,0.0,0.7511875221552641,1
0.27595238095238095,0.2297619047619048,0.02857142857142857,0.032380952380952385,0.4333333333333333,1
0.07934003972743435,0.08186923139753327,0.014285714285714285,0.04318181818181818,0.7813231964074999,1
0.045054945054945054,0.15934065934065933,0.02142857142857143,0.0,0.7741758241758242,1
0.02857142857142857,0.02857142857142857,0.0,0.0,0.9428571428571428,1
0.45,0.2571428571428571,0.0,0.0,0.29285714285714287,1
0.14285714285714285,0.31552795031055897,0.02857142857142857,0.0,0.5130434782608695,1
0.018059299191374664,0.09366576819407008,0.0,0.0,0.8882749326145553,1
0.21547619047619046,0.24290890269151139,0.04285714285714286,0.0,0.49875776397515537,1
0.014285714285714285,0.16,0.0,0.0,0.8257142857142856,1
0.029714285714285714,0.08685714285714285,0.0,0.0,0.8834285714285715,1
0.0,0.02857142857142857,0.0,0.0,0.9714285714285714,1
0.04954604665850867,0.12425788497217068,0.0,0.0003246753246753247,0.8258713930446453,1
0.1,0.05714285714285714,0.0,0.0,0.8428571428571429,1
0.014285714285714285,0.2571428571428571,0.0,0.0,0.7285714285714285,1
0.0,0.018938775510204082,0.0,0.014285714285714285,0.9667755102040817,1
0.05826792255363684,0.6897435897435897,0.15879120879120878,0.03086080586080586,0.06233647305075877,1
0.004206349206349207,0.5409920634920634,0.014603174603174602,0.0,0.4401984126984127,1
0.014285714285714285,0.02857142857142857,0.0,0.0,0.9571428571428572,1
0.2954231733179102,0.28168311597853185,0.206612685560054,0.02857142857142857,0.18770959657207534,1
0.05714285714285714,0.0,0.05142857142857143,0.0,0.8914285714285715,1
0.3276064131946485,0.4308172051435808,0.015384615384615384,0.0003246753246753247,0.22586709095247995,1
0.06904761904761905,0.014285714285714285,0.0,0.014285714285714285,0.9023809523809524,1
0.016277472527472525,0.05983807858807858,0.0,0.0,0.9238844488844489,1
0.41445629183081273,0.24619746269005022,0.0003322259136212625,0.003273809523809524,0.3357402100417063,1
