prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label,pred_label
0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,5,5
0.016666666666666666,0.0,0.0,0.0,0.9833333333333333,5,5
0.6333333333333333,0.18333333333333332,0.0,0.0,0.18333333333333332,1,1
0.5,0.18333333333333332,0.0,0.05,0.26666666666666666,1,1
0.3,0.3,0.0,0.06666666666666667,0.3333333333333333,2,5
0.0,0.016666666666666666,0.0,0.0,0.9833333333333333,5,5
0.0,0.0,0.0,0.0,1.0,5,5
0.07333333333333333,0.11666666666666667,0.0,0.0,0.81,5,5
0.0,0.11666666666666667,0.0,0.0,0.8833333333333333,5,5
0.06666666666666667,0.1,0.0,0.0,0.8333333333333334,5,5
0.03333333333333333,0.03333333333333333,0.0,0.0,0.9333333333333333,5,5
0.0,0.08333333333333333,0.0,0.0,0.9166666666666666,5,5
0.0,0.1,0.0,0.0,0.9,5,5
0.4,0.25,0.0,0.016666666666666666,0.3333333333333333,1,1
0.18333333333333332,0.11666666666666667,0.0,0.0,0.7,5,5
0.21666666666666667,0.48333333333333334,0.0,0.0,0.3,2,2
0.13333333333333333,0.03333333333333333,0.0,0.016666666666666666,0.8166666666666667,5,5
0.016666666666666666,0.03333333333333333,0.016666666666666666,0.0,0.9333333333333333,5,5
0.36666666666666664,0.2833333333333333,0.0,0.03333333333333333,0.31666666666666665,2,1
0.03333333333333333,0.05,0.0,0.0,0.9166666666666666,5,5
0.31666666666666665,0.2,0.0,0.0,0.48333333333333334,2,5
0.016666666666666666,0.21666666666666667,0.05,0.0,0.7166666666666667,5,5
0.06666666666666667,0.48333333333333334,0.05,0.05,0.35,2,2
0.1,0.06666666666666667,0.0,0.0,0.8333333333333334,5,5
0.05,0.0,0.0,0.0,0.95,5,5
0.3333333333333333,0.03333333333333333,0.0,0.0,0.6333333333333333,5,5
0.0,0.11666666666666667,0.016666666666666666,0.0,0.8666666666666667,5,5
0.06666666666666667,0.43333333333333335,0.03333333333333333,0.016666666666666666,0.45,4,5
0.016666666666666666,0.16666666666666666,0.016666666666666666,0.0,0.8,5,5
0.06666666666666667,0.38333333333333336,0.03333333333333333,0.0,0.5166666666666667,2,5
0.0,0.21666666666666667,0.0,0.0,0.7833333333333333,5,5
0.03333333333333333,0.08333333333333333,0.13333333333333333,0.0,0.75,5,5
0.05,0.03333333333333333,0.11666666666666667,0.0,0.8,5,5
0.48333333333333334,0.3,0.0,0.08333333333333333,0.13333333333333333,1,1
0.31666666666666665,0.3,0.0,0.03333333333333333,0.35,1,5
0.23333333333333334,0.13333333333333333,0.1,0.0,0.5333333333333333,1,5
0.125,0.45416666666666666,0.2375,0.0,0.18333333333333332,2,2
0.03333333333333333,0.016666666666666666,0.06666666666666667,0.0,0.8833333333333333,5,5
0.0,0.06666666666666667,0.08333333333333333,0.016666666666666666,0.8333333333333334,5,5
0.0,0.03333333333333333,0.0,0.0,0.9666666666666667,5,5
0.016666666666666666,0.0,0.0,0.0,0.9833333333333333,5,5
0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,5,5
0.05,0.05,0.05,0.0,0.85,5,5
0.23333333333333334,0.5333333333333333,0.0,0.016666666666666666,0.21666666666666667,2,2
0.0,0.05,0.0,0.0,0.95,5,5
0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,5,5
0.6833333333333333,0.1,0.0,0.0,0.21666666666666667,1,1
0.11666666666666667,0.03333333333333333,0.0,0.016666666666666666,0.8333333333333334,5,5
0.5566666666666666,0.05,0.0,0.05,0.3433333333333334,1,1
0.0,0.1,0.0,0.0,0.9,5,5
0.15,0.03333333333333333,0.0,0.0,0.8166666666666667,5,5
0.18333333333333332,0.016666666666666666,0.0,0.0,0.8,5,5
0.016666666666666666,0.05,0.0,0.0,0.9333333333333333,5,5
0.13333333333333333,0.4666666666666667,0.016666666666666666,0.016666666666666666,0.36666666666666664,2,2
0.43333333333333335,0.2,0.03333333333333333,0.0,0.3333333333333333,2,1
0.0,0.016666666666666666,0.0,0.0,0.9833333333333333,5,5
